detect_id,camera_track_id,frame_id,x,y,w,h
60997,181,45241,-1.71,498.6,295.16,562.75
60998,188,45241,195.88,387.28,138.22,324.2
60999,189,45241,789.7,213.72,61.66,162.46
61000,181,45242,-2.08,499.39,295.27,569.93
61001,188,45242,195.97,387.59,140.1,323.32
61002,189,45242,790.88,213.9,61.13,162.26
61003,181,45243,-2.06,499.63,299.15,567.39
61004,188,45243,196.01,387.06,140.8,323.58
61005,189,45243,793.29,213.31,59.6,163.5
61006,181,45244,-1.92,499.0,301.2,571.71
61007,188,45244,196.68,386.88,141.06,323.63
61008,189,45244,795.5,213.08,57.7,163.95
61009,181,45245,-1.74,499.38,298.62,572.68
61010,188,45245,196.93,386.83,142.46,323.6
61011,189,45245,798.96,213.0,54.98,163.45
61012,181,45246,-1.54,498.82,302.8,576.99
61013,188,45246,197.68,386.82,142.97,323.54
61014,189,45246,802.22,212.97,52.66,163.25
61015,181,45247,-1.38,499.23,306.28,577.94
61016,188,45247,197.96,386.83,142.49,323.49
61017,189,45247,804.69,213.63,51.18,162.5
61018,181,45248,-1.23,499.35,299.03,572.34
61019,188,45248,198.05,386.19,139.66,324.75
61020,189,45248,806.87,213.21,50.69,163.53
61021,181,45249,-1.07,500.03,294.79,574.81
61022,188,45249,198.08,386.61,139.89,324.54
61023,189,45249,808.25,213.72,50.56,163.25
61024,181,45250,-0.93,499.6,293.16,579.03
61025,188,45250,198.09,386.13,138.0,325.09
61026,189,45250,809.36,213.25,50.56,163.8
61027,181,45251,-0.82,500.07,293.86,579.95
61028,188,45251,198.08,385.95,138.61,325.27
61029,189,45251,809.69,213.73,51.26,164.0
61030,181,45252,-0.73,500.22,294.1,580.27
61031,188,45252,198.07,386.56,138.18,324.65
61032,189,45252,809.76,213.92,52.21,165.39
61033,181,45253,-0.64,500.26,288.89,580.36
61034,188,45253,198.07,386.13,138.68,325.05
61035,189,45253,810.39,213.99,51.93,165.91
61036,181,45254,-0.56,499.59,289.56,581.02
61037,188,45254,198.72,385.98,134.91,325.19
61038,189,45254,810.57,214.01,53.17,165.43
61039,181,45255,0.83,500.64,288.49,579.92
61040,188,45255,198.29,385.93,134.15,325.22
61041,189,45255,811.91,214.02,52.98,164.58
61042,181,45256,2.72,500.37,287.43,580.15
61043,188,45256,198.8,385.92,131.89,325.21
61044,189,45256,813.04,214.02,52.92,164.24
61045,181,45257,6.1,500.25,280.41,580.21
61046,188,45257,198.31,385.92,133.07,325.2
61047,189,45257,813.41,214.68,53.57,164.11
61048,181,45258,10.07,499.53,275.1,580.88
61049,188,45258,198.13,385.93,132.86,324.52
61050,189,45258,812.2,214.93,55.79,165.38
61051,181,45259,14.21,499.9,268.49,580.45
61052,188,45259,198.06,385.93,132.8,324.91
61053,189,45259,811.72,215.67,57.28,166.52
61054,181,45260,18.41,502.02,264.09,578.29
61055,188,45260,198.03,385.94,132.8,325.05
61056,189,45260,811.5,215.95,59.14,167.6
61057,181,45261,22.61,502.81,259.87,577.47
61058,188,45261,198.02,385.95,133.47,325.09
61059,189,45261,812.04,216.05,59.21,167.99
61060,181,45262,26.79,502.43,257.75,577.81
61061,188,45262,198.01,385.95,133.08,325.1
61062,189,45262,813.53,216.08,57.91,168.13
61063,181,45263,32.28,501.61,253.04,578.6
61064,188,45263,198.01,385.96,132.28,324.43
61065,189,45263,815.4,216.09,57.39,168.17
61066,181,45264,37.59,499.97,247.38,580.22
61067,188,45264,198.01,385.96,132.65,322.85
61068,189,45264,816.73,216.74,57.19,167.51
61069,181,45265,43.49,502.64,254.86,577.53
61070,188,45265,198.67,386.63,132.14,319.61
61071,189,45265,817.86,216.32,56.45,167.25
61072,181,45266,48.87,505.63,254.32,574.51
61073,188,45266,199.58,387.55,131.29,307.1
61074,189,45266,818.92,216.16,56.16,167.8
61075,181,45267,54.76,506.75,244.89,573.38
61076,188,45267,199.92,387.89,130.32,302.41
61077,189,45267,819.94,216.75,56.71,166.68
61078,181,45268,61.52,507.8,238.72,572.31
61079,188,45268,200.04,389.35,130.64,300.09
61080,189,45268,820.96,216.97,58.24,166.25
61081,181,45269,67.22,508.84,247.37,571.26
61082,188,45269,200.74,390.56,129.44,302.66
61083,189,45269,821.96,217.05,58.81,166.09
61084,181,45270,72.48,508.54,245.92,571.55
61085,188,45270,201.66,392.32,129.01,301.69
61086,189,45270,822.97,216.41,60.99,166.03
61087,181,45271,78.95,510.38,272.71,569.7
61088,188,45271,202.66,394.96,128.2,300.06
61089,189,45271,823.97,216.16,61.81,166.0
61090,181,45272,85.76,512.37,271.59,567.69
61091,188,45272,203.02,397.25,126.58,299.51
61092,189,45272,825.63,216.07,61.45,166.66
61093,181,45273,91.52,512.43,266.46,567.63
61094,188,45273,201.14,399.41,127.99,301.35
61095,189,45273,826.22,215.37,62.61,167.56
61096,181,45274,96.15,513.74,268.39,566.31
61097,188,45274,199.77,400.18,128.53,304.08
61098,189,45274,827.07,215.76,63.03,167.24
61099,181,45275,101.02,514.21,261.86,565.84
61100,188,45275,199.25,400.43,128.75,306.46
61101,189,45275,828.01,215.92,62.52,167.78
61102,181,45276,105.97,514.35,258.66,565.69
61103,188,45276,196.41,399.16,129.51,307.38
61104,189,45276,828.99,215.97,62.97,167.97
61105,181,45277,111.62,515.03,262.12,565.01
61106,188,45277,195.34,398.65,128.48,308.4
61107,189,45277,830.64,216.0,64.43,169.36
61108,181,45278,116.87,517.25,273.28,562.79
61109,188,45278,192.31,397.77,130.08,312.74
61110,189,45278,831.89,216.0,65.63,169.88
61111,181,45279,122.61,518.05,263.84,561.98
61112,188,45279,179.34,395.45,141.22,317.66
61113,189,45279,832.98,216.66,66.72,169.41
61114,181,45280,129.23,515.67,273.34,564.36
61115,188,45280,171.34,391.93,149.82,324.1
61116,189,45280,834.02,217.57,67.12,169.22
61117,181,45281,135.47,514.74,267.03,565.28
61118,188,45281,169.51,389.28,152.55,325.21
61119,189,45281,835.03,217.25,65.95,169.8
61120,181,45282,142.27,513.72,254.56,566.3
61121,188,45282,174.05,388.27,136.17,287.56
61122,189,45282,835.37,217.79,66.13,170.01
61123,181,45283,149.28,511.99,254.54,568.02
61124,188,45283,177.47,385.16,128.02,257.38
61125,189,45283,836.12,217.98,65.52,170.08
61126,181,45284,156.98,510.02,251.9,570.0
61127,188,45284,182.14,382.69,118.32,257.49
61128,189,45284,838.35,218.71,63.3,171.42
61129,181,45285,164.97,509.27,296.29,541.06
61130,188,45285,185.97,380.52,107.26,250.11
61131,189,45285,840.48,218.98,61.1,172.57
61132,181,45286,172.92,509.0,320.14,531.97
61133,188,45286,188.78,379.1,100.61,256.56
61134,189,45286,841.23,219.07,60.96,172.34
61135,181,45287,181.61,508.24,334.27,524.75
61136,188,45287,189.73,377.28,99.17,269.02
61137,189,45287,841.46,219.1,61.58,172.23
61138,181,45288,190.59,505.96,341.68,522.9
61139,188,45288,188.67,375.33,100.17,271.75
61140,189,45288,842.17,219.1,61.16,172.18
61141,181,45289,199.67,505.8,339.91,524.37
61142,188,45289,186.92,373.32,101.98,276.18
61143,189,45289,843.06,219.09,61.0,172.81
61144,181,45290,208.8,503.76,342.15,530.38
61145,188,45290,183.59,372.61,107.43,270.64
61146,189,45290,844.02,219.09,61.61,172.38
61147,181,45291,218.56,503.02,342.18,534.05
61148,188,45291,181.71,371.74,115.39,303.17
61149,189,45291,844.34,219.08,62.51,172.86
61150,181,45292,228.57,500.79,340.03,537.5
61151,188,45292,180.37,371.42,115.2,305.33
61152,189,45292,846.4,219.07,61.53,173.04
61153,181,45293,238.02,497.99,334.43,542.15
61154,188,45293,178.56,371.37,119.06,306.7
61155,189,45293,847.15,219.06,61.82,173.1
61156,181,45294,247.91,495.65,326.17,544.59
61157,188,45294,176.59,371.39,124.4,316.9
61158,189,45294,848.05,219.05,61.27,173.11
61159,181,45295,257.3,489.53,317.58,550.8
61160,188,45295,174.58,370.78,131.58,328.46
61161,189,45295,849.02,219.05,61.06,173.1
61162,181,45296,267.15,484.64,308.27,555.77
61163,188,45296,172.55,369.29,140.72,333.48
61164,189,45296,849.34,219.04,61.65,173.1
61165,181,45297,276.51,480.88,300.05,559.6
61166,188,45297,170.51,367.45,145.53,335.29
61167,189,45297,850.75,219.04,61.21,173.09
61168,181,45298,286.34,477.55,290.29,568.89
61169,188,45298,169.1,364.83,146.1,336.48
61170,189,45298,851.91,219.03,61.05,173.74
61171,181,45299,294.31,474.41,281.33,580.21
61172,188,45299,169.24,363.86,144.94,334.85
61173,189,45299,852.97,219.03,60.99,174.64
61174,181,45300,301.6,470.68,274.08,588.36
61175,188,45300,168.69,362.22,144.39,334.08
61176,189,45300,853.99,219.02,60.97,174.31
61177,181,45301,308.64,467.38,268.17,602.46
61178,188,45301,168.52,360.99,142.16,332.36
61179,189,45301,854.34,219.68,60.97,174.18
61180,181,45302,316.28,464.25,262.78,612.93
61181,188,45302,168.49,360.57,140.57,329.63
61182,189,45302,855.09,219.93,60.31,174.78
61183,181,45303,323.46,463.14,260.29,616.79
61184,188,45303,168.52,359.8,140.58,326.52
61185,189,45303,856.0,220.02,60.06,175.0
61186,181,45304,331.15,460.86,258.87,620.04
61187,188,45304,169.22,358.23,140.54,323.96
61188,189,45304,856.31,220.05,59.97,175.73
61189,181,45305,338.37,458.77,257.14,618.48
61190,188,45305,169.52,357.68,141.8,321.62
61191,189,45305,856.39,220.71,60.61,176.0
61192,181,45306,346.08,455.44,257.32,615.72
61193,188,45306,170.96,356.86,140.94,320.05
61194,189,45306,856.39,220.3,60.85,176.75
61195,181,45307,354.65,452.96,263.52,607.28
61196,188,45307,170.22,356.59,142.55,318.78
61197,189,45307,857.02,220.14,60.28,177.03
61198,181,45308,362.86,451.46,276.46,596.65
61199,188,45308,169.95,355.87,144.44,319.62
61200,189,45308,857.9,220.07,59.41,179.1
61201,181,45309,367.69,451.66,293.71,587.24
61202,188,45309,172.48,354.97,143.83,320.59
61203,189,45309,858.2,220.05,59.75,181.18
61204,181,45310,379.61,451.17,302.26,584.36
61205,188,45310,176.75,354.67,139.6,320.29
61206,189,45310,857.62,220.69,60.54,181.29
61207,181,45311,390.47,451.73,312.01,582.62
61208,188,45311,179.05,354.59,137.95,320.16
61209,189,45311,858.05,220.93,60.18,181.97
61210,181,45312,400.22,451.34,318.29,582.66
61211,188,45312,180.56,353.93,136.66,320.11
61212,189,45312,858.18,221.68,60.71,181.55
61213,181,45313,406.95,449.94,321.92,584.02
61214,188,45313,181.09,353.72,136.18,320.08
61215,189,45313,858.88,221.3,60.91,182.02
61216,181,45314,418.33,450.79,314.77,582.57
61217,188,45314,182.59,353.66,135.35,320.07
61218,189,45314,859.12,221.81,61.64,181.52
61219,181,45315,426.97,450.51,307.23,582.03
61220,188,45315,183.79,353.01,134.37,320.06
61221,189,45315,859.2,221.33,62.57,181.31
61222,181,45316,437.18,449.79,298.32,583.84
61223,188,45316,185.54,352.79,132.69,319.39
61224,189,45316,859.21,221.15,64.23,181.22
61225,181,45317,445.98,448.9,292.92,583.21
61226,188,45317,186.83,352.07,131.4,318.47
61227,189,45317,859.21,221.73,64.86,180.51
61228,181,45318,455.58,447.28,285.57,581.66
61229,188,45318,188.6,352.48,129.61,316.8
61230,189,45318,859.84,221.95,65.08,180.23
61231,181,45319,465.49,445.39,274.79,575.79
61232,188,45319,190.56,352.66,127.63,316.84
61233,189,45319,860.07,222.03,65.15,180.12
61234,181,45320,473.48,442.73,265.44,572.27
61235,188,45320,191.24,352.74,126.92,316.87
61236,189,45320,860.15,222.06,65.83,180.08
61237,181,45321,480.07,439.13,258.73,571.65
61238,188,45321,192.79,352.79,125.36,316.89
61239,189,45321,860.16,222.06,66.72,179.39
61240,181,45322,487.53,435.18,252.36,569.48
61241,188,45322,194.66,352.82,123.47,316.9
61242,189,45322,860.81,221.39,66.4,180.46
61243,181,45323,493.27,432.43,247.47,565.4
61244,188,45323,195.97,351.52,122.14,318.23
61245,189,45323,861.05,221.14,66.91,180.86
61246,181,45324,499.76,430.81,241.79,561.26
61247,188,45324,197.75,351.04,121.02,319.4
61248,189,45324,861.78,221.04,66.44,181.66
61249,181,45325,505.85,426.96,237.18,569.75
61250,188,45325,199.69,350.22,119.31,320.5
61251,189,45325,862.05,221.01,66.9,183.28
61252,181,45326,511.12,422.95,232.97,568.35
61253,188,45326,201.03,349.92,118.72,320.91
61254,189,45326,862.79,221.65,66.41,183.88
61255,181,45327,516.12,418.87,228.22,571.15
61256,188,45327,202.14,349.83,119.88,321.06
61257,189,45327,863.72,221.9,66.87,184.75
61258,181,45328,522.37,415.45,225.32,567.61
61259,188,45328,203.83,349.81,121.68,320.44
61260,189,45328,864.06,223.31,67.04,184.41
61261,181,45329,527.75,412.93,223.76,566.95
61262,188,45329,205.74,349.15,123.04,320.86
61263,189,45329,864.83,223.84,67.09,184.26
61264,181,45330,532.81,409.44,222.0,572.03
61265,188,45330,207.06,348.92,122.91,321.68
61266,189,45330,865.76,224.69,66.45,182.88
61267,181,45331,537.76,406.24,220.84,579.23
61268,188,45331,207.51,348.19,123.53,322.63
61269,189,45331,866.1,224.34,66.19,183.66
61270,181,45332,542.69,404.47,218.53,582.6
61271,188,45332,209.61,347.92,121.8,322.33
61272,189,45332,866.86,224.86,65.43,183.95
61273,181,45333,548.28,402.59,214.45,579.92
61274,188,45333,213.0,347.18,118.49,322.2
61275,189,45333,867.8,225.04,65.14,184.71
61276,181,45334,553.45,401.98,211.06,576.21
61277,188,45334,214.21,346.25,117.27,322.8
61278,189,45334,868.79,224.45,65.03,184.99
61279,181,45335,559.81,400.53,205.91,578.1
61280,188,45335,217.27,345.26,114.17,322.36
61281,189,45335,869.8,224.21,64.99,185.75
61282,181,45336,564.6,399.41,202.81,578.15
61283,188,45336,219.68,344.24,111.03,321.52
61284,189,45336,870.82,224.11,64.98,186.02
61285,181,45337,569.48,397.75,200.46,579.47
61286,188,45337,221.17,342.56,109.92,321.86
61287,189,45337,871.84,224.73,65.64,185.46
61288,181,45338,574.4,395.88,198.4,579.3
61289,188,45338,222.31,340.63,110.24,320.67
61290,189,45338,872.86,224.96,65.89,185.23
61291,181,45339,579.34,393.28,195.75,579.22
61292,188,45339,223.34,339.26,110.39,319.55
61293,189,45339,873.87,225.04,65.98,185.8
61294,181,45340,582.95,388.41,193.56,576.53
61295,188,45340,222.99,338.78,111.83,316.48
61296,189,45340,874.89,224.41,66.01,186.0
61297,181,45341,586.07,384.67,194.22,574.19
61298,188,45341,223.47,337.97,112.39,314.01
61299,189,45341,875.9,223.5,66.02,187.39
61300,181,45342,590.37,381.37,194.57,571.32
61301,188,45342,226.24,338.37,114.61,309.78
61302,189,45342,876.25,224.48,66.69,186.59
61303,181,45343,594.45,378.9,194.79,566.28
61304,188,45343,228.55,338.55,118.75,305.56
61305,189,45343,877.01,224.85,66.28,186.28
61306,181,45344,598.44,376.09,195.62,562.41
61307,188,45344,231.34,336.65,120.96,304.03
61308,189,45344,877.93,226.3,66.11,184.83
61309,181,45345,601.74,373.15,196.66,556.36
61310,188,45345,234.96,335.96,115.94,303.52
61311,189,45345,878.25,226.85,66.05,184.27
61312,181,45346,605.45,370.15,196.45,552.82
61313,188,45346,236.95,336.4,112.62,302.05
61314,189,45346,878.34,227.05,66.03,184.07
61315,181,45347,608.65,367.14,196.42,543.59
61316,188,45347,240.95,335.93,104.04,302.89
61317,189,45347,879.0,227.11,65.36,184.65
61318,181,45348,611.01,364.8,196.45,527.52
61319,188,45348,242.34,337.76,101.53,301.26
61320,189,45348,879.23,225.8,65.1,186.2
61321,181,45349,613.72,362.7,196.5,516.29
61322,188,45349,244.12,338.48,104.77,300.69
61323,189,45349,879.29,225.96,65.01,186.12
61324,181,45350,615.91,360.7,196.56,513.03
61325,188,45350,244.05,338.09,107.94,301.19
61326,189,45350,879.29,226.02,64.98,186.09
61327,181,45351,617.91,360.06,199.92,511.36
61328,188,45351,249.88,337.96,103.9,300.75
61329,189,45351,878.6,225.37,65.63,187.39
61330,181,45352,620.51,359.92,205.79,511.6
61331,188,45352,254.05,335.93,105.72,301.95
61332,189,45352,878.33,225.13,65.88,188.53
61333,181,45353,622.69,358.62,209.33,512.52
61334,188,45353,257.49,334.51,101.77,303.09
61335,189,45353,878.21,224.38,65.31,190.93
61336,181,45354,624.7,358.21,210.67,513.02
61337,188,45354,261.37,334.65,95.57,301.56
61338,189,45354,877.49,225.41,65.76,191.17
61339,181,45355,627.97,358.13,207.23,512.67
61340,188,45355,266.08,333.41,105.66,301.66
61341,189,45355,876.56,225.8,65.26,191.9
61342,181,45356,630.4,356.85,202.57,515.31
61343,188,45356,269.66,332.29,109.73,299.74
61344,189,45356,875.53,225.3,65.74,192.81
61345,181,45357,633.17,355.76,197.48,517.05
61346,188,45357,273.54,331.23,108.75,297.7
61347,189,45357,873.83,225.1,65.92,193.14
61348,181,45358,636.76,354.75,193.58,519.11
61349,188,45358,276.89,329.53,107.69,296.97
61350,189,45358,873.19,226.34,65.99,192.58
61351,181,45359,640.64,355.08,191.5,517.3
61352,188,45359,280.67,327.59,105.29,296.72
61353,189,45359,872.3,226.16,66.01,193.67
61354,181,45360,644.62,354.61,190.1,516.66
61355,188,45360,283.3,326.23,104.38,294.67
61356,189,45360,871.98,227.4,65.36,193.4
61357,181,45361,648.65,353.15,188.96,513.16
61358,188,45361,282.17,325.09,107.37,293.27
61359,189,45361,871.2,226.55,65.11,195.26
61360,181,45362,652.02,350.66,188.59,508.58
61361,189,45362,870.27,226.88,65.02,195.29
61362,181,45363,655.8,348.44,188.49,502.27
61363,189,45363,865.96,227.0,67.63,195.28
61364,181,45364,659.08,345.67,187.83,496.65
61365,189,45364,865.02,228.36,67.3,193.93
61366,181,45365,661.51,343.36,188.29,491.31
61367,189,45365,858.77,228.87,73.09,193.41
61368,181,45366,664.27,341.23,187.83,486.77
61369,189,45366,850.09,228.39,80.96,193.86
61370,181,45367,666.51,337.83,187.69,478.52
61371,189,45367,846.09,226.22,84.67,196.01
61372,181,45368,670.54,335.3,184.35,468.89
61373,189,45368,843.28,226.05,86.75,196.15
61374,181,45369,673.93,333.1,181.79,461.45
61375,189,45369,842.88,225.99,86.25,196.18
61376,181,45370,676.39,331.7,179.54,455.54
61377,189,45370,851.87,227.29,75.64,195.52
61378,181,45371,678.51,329.92,177.41,452.88
61379,189,45371,857.02,228.45,69.21,194.6
61380,181,45372,680.51,328.67,175.34,452.75
61381,189,45372,850.65,228.88,74.48,194.24
61382,181,45373,681.8,327.61,173.96,453.55
61383,189,45373,847.83,229.03,76.91,194.1
61384,181,45374,682.84,326.62,172.83,454.66
61385,189,45374,851.99,229.74,71.99,194.05
61386,181,45375,683.78,326.31,170.47,454.54
61387,189,45375,846.32,230.0,77.41,194.03
61388,181,45376,684.03,324.94,168.98,456.61
61389,189,45376,843.68,229.43,79.32,194.68
61390,181,45377,684.03,324.47,167.82,457.47
61391,189,45377,843.35,229.21,78.74,196.24
61392,181,45378,683.29,325.02,167.45,455.89
61393,189,45378,841.98,229.11,77.82,196.83
61394,181,45379,682.94,324.62,166.7,455.37
61395,189,45379,841.52,229.08,76.79,197.04
61396,181,45380,682.09,325.17,165.81,453.91
61397,189,45380,841.4,228.4,75.71,198.43
61398,181,45381,681.72,324.76,164.19,452.77
61399,189,45381,842.07,228.14,73.97,198.29
61400,181,45382,681.54,323.97,161.64,449.74
61401,189,45382,842.37,228.7,71.97,197.56
61402,181,45383,681.43,322.38,159.4,445.35
61403,189,45383,841.85,228.25,71.23,197.27
61404,181,45384,680.69,320.49,158.63,441.11
61405,189,45384,840.35,228.08,71.64,197.15
61406,181,45385,678.39,319.15,159.74,439.61
61407,189,45385,837.83,228.68,73.13,195.12
61408,181,45386,676.2,318.03,160.86,433.15
61409,189,45386,834.94,228.9,75.01,194.34
61410,181,45387,673.38,315.65,162.65,430.16
61411,189,45387,832.58,228.99,75.72,194.06
61412,181,45388,670.35,314.14,164.67,423.15
61413,189,45388,831.72,229.68,75.33,193.29
61414,181,45389,665.93,312.96,167.42,414.63
61415,189,45389,830.79,230.6,75.17,192.35
61416,181,45390,661.66,311.91,170.44,411.6
61417,189,45390,829.83,230.28,75.11,192.67
61418,181,45391,657.46,310.89,172.9,410.63
61419,189,45391,828.85,230.15,75.74,193.46
61420,181,45392,652.64,309.9,176.44,411.08
61421,189,45392,827.87,230.09,75.97,193.77
61422,181,45393,647.6,309.57,180.37,411.37
61423,189,45393,827.55,229.41,76.05,195.21
61424,181,45394,643.79,308.17,183.8,412.26
61425,189,45394,827.47,229.15,75.42,195.76
61426,181,45395,639.15,308.34,187.03,412.68
61427,189,45395,827.48,229.05,75.17,195.96
61428,181,45396,634.86,307.79,190.17,412.92
61429,189,45396,827.53,229.01,75.07,196.04
61430,181,45397,630.05,307.62,193.92,413.08
61431,189,45397,827.57,229.0,75.04,196.06
61432,181,45398,626.35,306.93,197.9,413.21
61433,189,45398,827.62,228.99,75.68,196.06
61434,181,45399,623.08,305.37,197.42,413.97
61435,189,45399,827.0,228.99,76.58,196.06
61436,181,45400,618.68,304.16,198.46,414.96
61437,189,45400,826.79,228.99,76.92,196.05
61438,181,45401,612.53,301.09,204.66,418.02
61439,189,45401,826.74,228.99,77.7,196.05
61440,181,45402,607.7,297.34,205.03,419.85
61441,189,45402,826.73,228.99,76.67,196.04
61442,181,45403,596.18,288.71,212.9,427.81
61443,189,45403,826.09,228.99,75.61,196.04
61444,181,45404,586.75,281.58,220.35,433.43
61445,189,45404,825.87,228.99,73.87,196.69
61446,181,45405,581.29,284.83,223.81,428.34
61447,189,45405,825.81,228.99,71.22,196.94
61448,181,45406,574.17,279.6,228.92,432.94
61449,189,45406,825.13,229.0,68.9,196.37
61450,181,45407,569.64,284.93,231.44,425.45
61451,189,45407,824.9,229.0,65.36,196.14
61452,181,45408,566.77,289.73,232.3,417.89
61453,189,45408,824.15,228.34,61.36,196.72
61454,181,45409,565.85,292.93,231.86,412.4
61455,189,45409,823.91,228.09,58.6,196.93
61456,181,45410,562.42,294.82,234.84,407.72
61457,189,45410,822.46,228.66,59.07,196.35
61458,181,45411,559.3,296.87,237.2,404.02
61459,189,45411,821.29,228.88,60.63,195.47
61460,181,45412,554.35,297.64,241.26,402.05
61461,189,45412,820.21,228.3,61.24,195.8
61462,181,45413,551.3,297.93,243.38,401.38
61463,189,45413,819.17,228.08,62.17,196.58
61464,181,45414,551.59,298.03,242.14,402.54
61465,189,45414,816.15,228.0,65.86,196.22
61466,181,45415,552.53,298.06,240.23,404.36
61467,189,45415,813.1,227.97,69.83,196.08
61468,181,45416,553.03,298.07,238.1,407.08
61469,189,45416,810.03,227.97,73.94,196.03
61470,181,45417,550.05,297.4,239.2,410.12
61471,189,45417,808.86,227.97,74.25,196.01
61472,181,45418,547.71,296.49,238.91,413.26
61473,189,45418,809.11,227.97,73.05,196.0
61474,181,45419,546.27,297.46,238.08,414.46
61475,189,45419,808.61,227.97,75.83,196.0
61476,181,45420,546.5,297.17,235.74,416.88
61477,189,45420,807.8,227.97,77.5,196.0
61478,181,45421,548.02,297.06,231.5,418.45
61479,189,45421,807.53,227.98,74.89,196.0
61480,181,45422,550.02,297.02,227.21,419.02
61481,189,45422,806.82,227.98,65.89,196.0
61482,181,45423,550.85,297.0,224.27,419.22
61483,189,45423,805.94,227.32,63.07,197.32
61484,181,45424,549.21,296.34,223.87,419.27
61485,189,45424,804.98,227.08,62.79,197.82
61486,181,45425,549.31,294.11,223.07,421.24
61487,189,45425,803.99,226.99,62.72,198.0
61488,181,45426,550.73,292.61,220.81,422.63
61489,189,45426,803.67,227.62,62.72,197.4
61490,181,45427,553.3,290.08,217.99,425.1
61491,189,45427,803.59,227.86,62.74,197.83
61492,181,45428,559.64,287.83,211.63,428.64
61493,189,45428,803.6,228.61,62.77,197.33
61494,181,45429,568.08,287.0,203.25,429.95
61495,189,45429,804.29,228.9,60.79,196.47
61496,181,45430,579.31,288.03,192.77,427.77
61497,189,45430,803.25,228.34,60.75,196.81
61498,181,45431,588.13,292.41,184.29,422.27
61499,189,45431,802.21,228.12,59.41,196.28
61500,181,45432,594.6,296.75,177.3,417.51
61501,189,45432,802.53,228.04,56.24,195.41
61502,181,45433,600.88,301.03,170.86,413.06
61503,189,45433,802.0,227.35,54.42,196.41
61504,181,45434,607.76,303.28,163.27,410.75
61505,189,45434,801.15,227.09,51.76,196.8
61506,181,45435,611.4,305.42,158.72,408.59
61507,189,45435,799.49,226.34,51.54,198.26
61508,181,45436,613.87,306.85,155.95,407.16
61509,189,45436,797.57,226.06,52.17,198.15
61510,181,45437,611.83,307.34,157.92,406.0
61511,189,45437,796.9,225.96,51.77,197.44
61512,181,45438,608.95,307.48,160.78,405.61
61513,189,45438,795.34,225.93,52.33,196.51
61514,181,45439,605.79,306.82,164.63,406.83
61515,189,45439,794.8,226.58,52.56,194.83
61516,181,45440,599.89,304.56,170.14,409.32
61517,189,45440,793.97,227.5,52.67,192.21
61518,181,45441,591.06,303.02,178.83,410.94
61519,189,45441,793.69,227.18,52.07,191.9
61520,181,45442,579.27,301.76,189.93,412.23
61521,189,45442,793.63,227.72,51.2,191.14
61522,181,45443,570.9,301.28,198.04,412.72
61523,189,45443,793.64,228.59,50.89,190.21
61524,181,45444,561.88,301.76,206.33,412.25
61525,189,45444,794.33,230.91,49.46,187.89
61526,181,45445,555.86,304.58,212.08,409.43
61527,189,45445,791.93,231.77,50.97,187.05
61528,181,45446,550.38,306.96,217.46,407.04
61529,181,45447,547.06,309.17,220.76,404.83
61530,181,45448,545.87,310.64,221.95,403.36
61531,181,45449,546.18,311.16,221.66,402.84
61532,181,45450,547.71,310.66,220.14,403.34
61533,181,45451,549.06,310.45,218.81,403.56
61534,189,45451,775.8,232.97,64.03,185.09
61535,181,45452,550.31,310.34,216.91,403.66
61536,189,45452,775.24,233.02,64.44,185.69
61537,181,45453,550.86,310.28,216.12,403.72
61538,189,45453,773.82,233.7,65.84,185.22
61539,181,45454,551.79,309.58,214.46,404.42
61540,189,45454,772.04,232.63,67.63,186.37
61541,181,45455,552.2,309.3,213.78,404.7
61542,189,45455,770.11,230.9,69.57,188.79
61543,181,45456,552.39,309.18,212.84,404.82
61544,189,45456,768.13,229.59,70.94,190.35
61545,181,45457,552.5,309.13,212.45,404.87
61546,189,45457,766.13,229.1,72.71,190.93
61547,181,45458,551.92,308.44,212.29,405.56
61548,189,45458,765.41,228.93,73.37,191.14
61549,181,45459,551.72,308.17,212.22,405.83
61550,181,45460,551.02,307.41,212.17,406.59
61551,181,45461,550.78,307.12,211.49,406.88
61552,189,45461,761.93,229.76,75.77,190.25
61553,181,45462,550.71,307.02,211.22,406.99
61554,181,45463,550.71,306.98,211.11,407.02
61555,181,45464,550.73,306.97,211.06,406.37
61556,181,45465,551.42,306.97,210.38,406.79
61557,181,45466,551.7,306.97,210.12,406.28
61558,181,45467,551.81,306.97,210.03,406.09
61559,181,45468,551.87,306.97,209.99,406.02
61560,181,45469,552.55,306.32,209.32,406.65
61561,181,45470,552.16,305.41,209.73,407.55
61562,181,45471,552.67,305.07,209.89,408.55
61563,181,45472,552.21,303.63,210.61,409.58
61564,181,45473,552.7,302.44,210.23,411.28
61565,181,45474,556.85,299.36,205.45,413.89
61566,181,45475,563.1,296.24,199.64,416.83
61567,181,45476,572.11,292.46,191.46,421.21
61568,181,45477,584.2,290.4,180.36,423.49
61569,181,45478,594.68,286.38,170.92,427.59
61570,181,45479,605.85,284.91,160.11,429.1
61571,181,45480,613.78,299.52,153.0,414.5
61572,181,45481,617.01,305.87,150.73,408.15
61573,181,45482,619.31,307.55,149.44,406.47
61574,181,45483,620.61,308.14,148.48,405.88
61575,181,45484,621.57,308.33,147.62,405.69
61576,181,45485,623.1,308.37,146.79,405.64
61577,181,45486,623.51,307.69,147.29,406.32
